id,created_at,user_id,provider,product,model,units,unit_type,cost_estimate,currency,request_id,duration_ms,tag,meta
831,2026-02-24 20:00:08.498503,11,twilio,whatsapp,,1,message_text,,GBP,SM701947ea827bf5bef318b82147cc0dba,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 371, ""rate_source"": ""default"", ""has_quick_replies"": false}"
832,2026-02-24 20:00:12.164279,11,openai,llm,gpt-5-mini,1409,tokens_in,,GBP,99,,assessment,"{""rate_in"": 0.0, ""rate_out"": 0.0, ""touchpoint"": ""assessment_okr_structured"", ""rate_source"": ""default"", ""prompt_log_id"": 99, ""prompt_variant"": ""assessment_okr_structured""}"
833,2026-02-24 20:00:12.164279,11,openai,llm,gpt-5-mini,194,tokens_out,,GBP,99,,assessment,"{""rate_in"": 0.0, ""rate_out"": 0.0, ""touchpoint"": ""assessment_okr_structured"", ""rate_source"": ""default"", ""prompt_log_id"": 99, ""prompt_variant"": ""assessment_okr_structured""}"
834,2026-02-24 20:00:13.811562,11,twilio,whatsapp,,1,message_text,,GBP,SM0007d7c87b7a04e6902f7157bc893020,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 317, ""rate_source"": ""default"", ""has_quick_replies"": false}"
835,2026-02-24 20:00:28.790871,11,openai,llm,gpt-5-mini,1248,tokens_in,,GBP,100,,assessment,"{""rate_in"": 0.0, ""rate_out"": 0.0, ""touchpoint"": ""assessment_okr_structured"", ""rate_source"": ""default"", ""prompt_log_id"": 100, ""prompt_variant"": ""assessment_okr_structured""}"
836,2026-02-24 20:00:28.790871,11,openai,llm,gpt-5-mini,222,tokens_out,,GBP,100,,assessment,"{""rate_in"": 0.0, ""rate_out"": 0.0, ""touchpoint"": ""assessment_okr_structured"", ""rate_source"": ""default"", ""prompt_log_id"": 100, ""prompt_variant"": ""assessment_okr_structured""}"
837,2026-02-24 20:00:29.093144,11,openai,llm,gpt-5-mini,1557,tokens_in,,GBP,101,,assessment,"{""rate_in"": 0.0, ""rate_out"": 0.0, ""touchpoint"": ""assessor_system"", ""rate_source"": ""default"", ""prompt_log_id"": 101, ""prompt_variant"": ""assessor_system""}"
838,2026-02-24 20:00:29.093144,11,openai,llm,gpt-5-mini,176,tokens_out,,GBP,101,,assessment,"{""rate_in"": 0.0, ""rate_out"": 0.0, ""touchpoint"": ""assessor_system"", ""rate_source"": ""default"", ""prompt_log_id"": 101, ""prompt_variant"": ""assessor_system""}"
839,2026-02-24 20:00:29.462875,11,twilio,whatsapp,,1,message_text,,GBP,SMdfe792ee16ea3d6ff5aa76ee72d2a7b9,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 374, ""rate_source"": ""default"", ""has_quick_replies"": false}"
840,2026-02-24 20:00:30.038625,10,twilio,whatsapp,,1,message_text,,GBP,SM6ae43e5cbdc36ccf522a04fd3e436f56,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 368, ""rate_source"": ""default"", ""has_quick_replies"": false}"
841,2026-02-24 20:00:36.897478,11,twilio,whatsapp,,1,message_text,,GBP,SMcc967c071b2081f19e79547d2b27ed94,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 307, ""rate_source"": ""default"", ""has_quick_replies"": false}"
842,2026-02-24 20:00:43.267573,11,twilio,whatsapp,,1,message_text,,GBP,SMdab20fe479fb9962fb153f9dfb7b188d,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 63, ""rate_source"": ""default"", ""has_quick_replies"": false}"
843,2026-02-24 20:00:43.884181,11,twilio,whatsapp,,1,message_text,,GBP,SM3c9e8bc55e6be90dad9f92fdc320422d,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 101, ""rate_source"": ""default"", ""has_quick_replies"": false}"
844,2026-02-24 20:00:48.423732,11,twilio,whatsapp,,1,message_text,,GBP,SM051294b941cc0d8c47d1efa829895249,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 257, ""rate_source"": ""default"", ""has_quick_replies"": false}"
845,2026-02-24 20:00:53.661228,11,twilio,whatsapp,,1,message_text,,GBP,SMde76fdeddff4a1051a4e4b239da21015,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 270, ""rate_source"": ""default"", ""has_quick_replies"": false}"
846,2026-02-24 20:00:57.209071,11,twilio,whatsapp,,1,message_text,,GBP,SMbeaa40031003055b1adc1ff5536f3cc0,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 124, ""rate_source"": ""default"", ""has_quick_replies"": false}"
847,2026-02-24 20:00:57.823115,11,twilio,whatsapp,,1,message_text,,GBP,SMa2758a2e7dd33615aa879774bdcdf907,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 166, ""rate_source"": ""default"", ""has_quick_replies"": false}"
848,2026-02-24 20:01:02.101423,11,twilio,whatsapp,,1,message_text,,GBP,SM206455eb60c311b7d8e094ba3408929c,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 104, ""rate_source"": ""default"", ""has_quick_replies"": false}"
849,2026-02-24 20:01:02.73724,11,twilio,whatsapp,,1,message_text,,GBP,SMa9a206060da4b16f9f0919e729e43fcb,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 178, ""rate_source"": ""default"", ""has_quick_replies"": false}"
850,2026-02-24 20:01:05.796916,11,twilio,whatsapp,,1,message_text,,GBP,SM3240f72633dddecaa66015a6883713dd,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 103, ""rate_source"": ""default"", ""has_quick_replies"": false}"
851,2026-02-24 20:01:06.42721,11,twilio,whatsapp,,1,message_text,,GBP,SM416449ce1ce3f052c4683d41b4916317,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 167, ""rate_source"": ""default"", ""has_quick_replies"": false}"
852,2026-02-24 20:01:07.037207,10,twilio,whatsapp,,1,message_text,,GBP,SM14c1fb6452c04a33fd52b70472d05d6a,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 389, ""rate_source"": ""default"", ""has_quick_replies"": false}"
853,2026-02-24 20:01:10.10152,11,twilio,whatsapp,,1,message_text,,GBP,SMe40be29689e4ba2bbaf8bd82dc03d5c6,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 102, ""rate_source"": ""default"", ""has_quick_replies"": false}"
854,2026-02-24 20:01:11.150581,11,twilio,whatsapp,,1,message_text,,GBP,SM40d50e89a6ee4c1058fee3b9aabe6564,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 190, ""rate_source"": ""default"", ""has_quick_replies"": false}"
855,2026-02-24 20:01:11.479882,11,openai,llm,gpt-5-mini,1218,tokens_in,,GBP,102,,assessment,"{""rate_in"": 0.0, ""rate_out"": 0.0, ""touchpoint"": ""assessment_okr_structured"", ""rate_source"": ""default"", ""prompt_log_id"": 102, ""prompt_variant"": ""assessment_okr_structured""}"
856,2026-02-24 20:01:11.479882,11,openai,llm,gpt-5-mini,198,tokens_out,,GBP,102,,assessment,"{""rate_in"": 0.0, ""rate_out"": 0.0, ""touchpoint"": ""assessment_okr_structured"", ""rate_source"": ""default"", ""prompt_log_id"": 102, ""prompt_variant"": ""assessment_okr_structured""}"
857,2026-02-24 20:01:13.803298,11,twilio,whatsapp,,1,message_text,,GBP,SM2d55c67b6f83d2861796fbbe7e12b011,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 101, ""rate_source"": ""default"", ""has_quick_replies"": false}"
858,2026-02-24 20:01:14.504131,11,twilio,whatsapp,,1,message_text,,GBP,SM909c83247b8417ed345eafba44a7b57e,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 187, ""rate_source"": ""default"", ""has_quick_replies"": false}"
859,2026-02-24 20:01:17.331954,11,twilio,whatsapp,,1,message_text,,GBP,SMaac86be7e228379c83d9d9de4eef958c,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 100, ""rate_source"": ""default"", ""has_quick_replies"": false}"
860,2026-02-24 20:01:17.941411,11,twilio,whatsapp,,1,message_text,,GBP,SMbc33c1763e9005094c2e0365abe70d30,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 182, ""rate_source"": ""default"", ""has_quick_replies"": false}"
861,2026-02-24 20:01:22.095927,11,twilio,whatsapp,,1,message_text,,GBP,SM7f1e3cdcbfc808616b194c40f1dea79c,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 100, ""rate_source"": ""default"", ""has_quick_replies"": false}"
862,2026-02-24 20:01:22.728128,11,twilio,whatsapp,,1,message_text,,GBP,SM5a53be06d82903f3910cad69599f2055,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 248, ""rate_source"": ""default"", ""has_quick_replies"": false}"
863,2026-02-24 20:01:23.342285,11,twilio,whatsapp,,1,message_text,,GBP,SM79ac09bd1600752b3585b04fb1a97edc,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 95, ""rate_source"": ""default"", ""has_quick_replies"": false}"
864,2026-02-24 20:01:25.406889,11,openai,llm,gpt-5-mini,1505,tokens_in,,GBP,103,,assessment,"{""rate_in"": 0.0, ""rate_out"": 0.0, ""touchpoint"": ""assessment_okr_structured"", ""rate_source"": ""default"", ""prompt_log_id"": 103, ""prompt_variant"": ""assessment_okr_structured""}"
865,2026-02-24 20:01:25.406889,11,openai,llm,gpt-5-mini,283,tokens_out,,GBP,103,,assessment,"{""rate_in"": 0.0, ""rate_out"": 0.0, ""touchpoint"": ""assessment_okr_structured"", ""rate_source"": ""default"", ""prompt_log_id"": 103, ""prompt_variant"": ""assessment_okr_structured""}"
866,2026-02-24 20:01:25.411496,10,twilio,whatsapp,,1,message_text,,GBP,SM5b5dddd6a004915a8ff29ef83181f4af,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 62, ""rate_source"": ""default"", ""has_quick_replies"": false}"
867,2026-02-24 20:01:26.04096,10,twilio,whatsapp,,1,message_text,,GBP,SM7b902e48f78b7681e6469c559f34fbe6,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 153, ""rate_source"": ""default"", ""has_quick_replies"": false}"
868,2026-02-24 20:01:34.333314,11,openai,llm,gpt-5-mini,1942,tokens_in,,GBP,104,,assessment,"{""rate_in"": 0.0, ""rate_out"": 0.0, ""touchpoint"": ""assessment_scores"", ""rate_source"": ""default"", ""prompt_log_id"": 104, ""prompt_variant"": ""assessment_scores""}"
869,2026-02-24 20:01:34.333314,11,openai,llm,gpt-5-mini,50,tokens_out,,GBP,104,,assessment,"{""rate_in"": 0.0, ""rate_out"": 0.0, ""touchpoint"": ""assessment_scores"", ""rate_source"": ""default"", ""prompt_log_id"": 104, ""prompt_variant"": ""assessment_scores""}"
870,2026-02-24 20:01:43.14559,10,twilio,whatsapp,,1,message_text,,GBP,SM4cd6985508e70e86641facea22463fe1,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 225, ""rate_source"": ""default"", ""has_quick_replies"": false}"
871,2026-02-24 20:01:43.758355,10,twilio,whatsapp,,1,message_text,,GBP,SMa9d2df3bdbad87135132b6aaf580b659,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 144, ""rate_source"": ""default"", ""has_quick_replies"": false}"
872,2026-02-24 20:01:49.701808,11,openai,llm,gpt-5-mini,887,tokens_in,,GBP,105,,assessment,"{""rate_in"": 0.0, ""rate_out"": 0.0, ""touchpoint"": ""assessment_okr"", ""rate_source"": ""default"", ""prompt_log_id"": 105, ""prompt_variant"": ""assessment_okr""}"
873,2026-02-24 20:01:49.701808,11,openai,llm,gpt-5-mini,50,tokens_out,,GBP,105,,assessment,"{""rate_in"": 0.0, ""rate_out"": 0.0, ""touchpoint"": ""assessment_okr"", ""rate_source"": ""default"", ""prompt_log_id"": 105, ""prompt_variant"": ""assessment_okr""}"
874,2026-02-24 20:01:50.864372,10,openai,llm,gpt-5-mini,1410,tokens_in,,GBP,106,,assessment,"{""rate_in"": 0.0, ""rate_out"": 0.0, ""touchpoint"": ""assessment_okr_structured"", ""rate_source"": ""default"", ""prompt_log_id"": 106, ""prompt_variant"": ""assessment_okr_structured""}"
875,2026-02-24 20:01:50.864372,10,openai,llm,gpt-5-mini,210,tokens_out,,GBP,106,,assessment,"{""rate_in"": 0.0, ""rate_out"": 0.0, ""touchpoint"": ""assessment_okr_structured"", ""rate_source"": ""default"", ""prompt_log_id"": 106, ""prompt_variant"": ""assessment_okr_structured""}"
876,2026-02-24 20:01:52.14474,11,twilio,whatsapp,,1,message_text,,GBP,SM722be8f17cef23d3ccdd2b7f8cad3adc,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 63, ""rate_source"": ""default"", ""has_quick_replies"": false}"
877,2026-02-24 20:01:53.924228,11,azure,tts,en-GB-LibbyNeural,1265,tts_chars,,GBP,,,assessment,"{""bytes"": 353088, ""voice"": ""en-GB-LibbyNeural"", ""filename"": ""assessment_10_score.mp3""}"
878,2026-02-24 20:01:56.244704,10,twilio,whatsapp,,1,message_text,,GBP,SMe0c9f14af917ec9c9d51008a0765e1c8,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 290, ""rate_source"": ""default"", ""has_quick_replies"": false}"
879,2026-02-24 20:01:56.922081,11,azure,tts,en-GB-LibbyNeural,878,tts_chars,,GBP,,,assessment,"{""bytes"": 235152, ""voice"": ""en-GB-LibbyNeural"", ""filename"": ""assessment_10_okr.mp3""}"
880,2026-02-24 20:01:57.033286,11,healthsense-app,app,,1,app_login_success,,GBP,,,app_engagement,"{""source"": ""auth_login_verify""}"
881,2026-02-24 20:01:59.720028,11,openai,llm,gpt-5-mini,907,tokens_in,,GBP,107,,assessment,"{""rate_in"": 0.0, ""rate_out"": 0.0, ""touchpoint"": ""initial_habit_steps_generator"", ""rate_source"": ""default"", ""prompt_log_id"": 107, ""prompt_variant"": ""initial_habit_steps_generator""}"
882,2026-02-24 20:01:59.720028,11,openai,llm,gpt-5-mini,175,tokens_out,,GBP,107,,assessment,"{""rate_in"": 0.0, ""rate_out"": 0.0, ""touchpoint"": ""initial_habit_steps_generator"", ""rate_source"": ""default"", ""prompt_log_id"": 107, ""prompt_variant"": ""initial_habit_steps_generator""}"
883,2026-02-24 20:02:06.13808,11,healthsense-app,app,,1,page_view,,GBP,,,app_engagement,"{""page"": ""progress_home"", ""anchor_date"": null}"
884,2026-02-24 20:02:06.14019,11,openai,llm,gpt-5-mini,530,tokens_in,,GBP,108,,,"{""rate_in"": 0.0, ""rate_out"": 0.0, ""touchpoint"": ""coaching_approach"", ""rate_source"": ""default"", ""prompt_log_id"": 108, ""prompt_variant"": ""coaching_approach""}"
885,2026-02-24 20:02:06.14019,11,openai,llm,gpt-5-mini,50,tokens_out,,GBP,108,,,"{""rate_in"": 0.0, ""rate_out"": 0.0, ""touchpoint"": ""coaching_approach"", ""rate_source"": ""default"", ""prompt_log_id"": 108, ""prompt_variant"": ""coaching_approach""}"
886,2026-02-24 20:02:06.497842,11,healthsense-app,app,,1,intro_presented,,GBP,,,app_engagement,"{""surface"": ""progress_home"", ""content_id"": 60, ""podcast_id"": 60}"
887,2026-02-24 20:02:08.070246,10,twilio,whatsapp,,1,message_text,,GBP,SM1a4b3bb89ca77315f8ba87e99344ce47,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 310, ""rate_source"": ""default"", ""has_quick_replies"": false}"
888,2026-02-24 20:02:10.381113,11,azure,tts,en-GB-LibbyNeural,1302,tts_chars,,GBP,,,assessment,"{""bytes"": 340416, ""voice"": ""en-GB-LibbyNeural"", ""filename"": ""assessment_10_coaching.mp3""}"
889,2026-02-24 20:02:18.678379,10,twilio,whatsapp,,1,message_text,,GBP,SMbfc126b683cfd7a6cb03ee6646c3e3fd,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 63, ""rate_source"": ""default"", ""has_quick_replies"": false}"
890,2026-02-24 20:02:19.29517,10,twilio,whatsapp,,1,message_text,,GBP,SM6be359eb4f17e7bd2fb3e5947df11835,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 127, ""rate_source"": ""default"", ""has_quick_replies"": false}"
891,2026-02-24 20:02:20.969281,11,healthsense-app,app,,1,intro_listened,,GBP,,,app_engagement,"{""surface"": ""progress_home"", ""content_id"": 60, ""podcast_id"": 60}"
892,2026-02-24 20:02:23.137653,11,healthsense-app,app,,1,page_view,,GBP,,,app_engagement,"{""page"": ""progress_home"", ""anchor_date"": null}"
893,2026-02-24 20:02:23.596308,11,healthsense-app,app,,1,intro_presented,,GBP,,,app_engagement,"{""surface"": ""progress_home"", ""content_id"": 60, ""podcast_id"": 60}"
894,2026-02-24 20:02:36.219565,10,openai,llm,gpt-5-mini,1254,tokens_in,,GBP,109,,assessment,"{""rate_in"": 0.0, ""rate_out"": 0.0, ""touchpoint"": ""assessment_okr_structured"", ""rate_source"": ""default"", ""prompt_log_id"": 109, ""prompt_variant"": ""assessment_okr_structured""}"
895,2026-02-24 20:02:36.219565,10,openai,llm,gpt-5-mini,208,tokens_out,,GBP,109,,assessment,"{""rate_in"": 0.0, ""rate_out"": 0.0, ""touchpoint"": ""assessment_okr_structured"", ""rate_source"": ""default"", ""prompt_log_id"": 109, ""prompt_variant"": ""assessment_okr_structured""}"
896,2026-02-24 20:02:41.5071,11,healthsense-app,app,,1,page_view,,GBP,,,app_engagement,"{""page"": ""progress_home"", ""anchor_date"": null}"
897,2026-02-24 20:02:41.950877,11,healthsense-app,app,,1,intro_presented,,GBP,,,app_engagement,"{""surface"": ""progress_home"", ""content_id"": 60, ""podcast_id"": 60}"
898,2026-02-24 20:02:43.849711,10,twilio,whatsapp,,1,message_text,,GBP,SMb61556f587280712ca7a05cb26ef6c39,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 310, ""rate_source"": ""default"", ""has_quick_replies"": false}"
899,2026-02-24 20:02:45.592203,11,healthsense-app,app,,1,page_view,,GBP,,,app_engagement,"{""fast"": false, ""page"": ""assessment_results"", ""run_id"": 10}"
900,2026-02-24 20:02:45.602269,11,healthsense-app,app,,1,assessment_reviewed,,GBP,,,app_engagement,"{""run_id"": 10}"
901,2026-02-24 20:02:45.994997,11,healthsense-app,app,,1,coaching_auto_enabled,,GBP,,,app_engagement,"{""source"": ""intro_activation_rule""}"
902,2026-02-24 20:02:56.707892,10,twilio,whatsapp,,1,message_text,,GBP,SM72a924b81b937b38fc9172637c2790c5,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 371, ""rate_source"": ""default"", ""has_quick_replies"": false}"
903,2026-02-24 20:02:58.427272,11,healthsense-app,app,,1,page_view,,GBP,,,app_engagement,"{""page"": ""progress_home"", ""anchor_date"": null}"
904,2026-02-24 20:02:58.92593,11,healthsense-app,app,,1,intro_presented,,GBP,,,app_engagement,"{""surface"": ""progress_home"", ""content_id"": 60, ""podcast_id"": 60}"
905,2026-02-24 20:03:02.361435,11,healthsense-app,app,,1,intro_read,,GBP,,,app_engagement,"{""surface"": ""progress_home"", ""content_id"": 60, ""podcast_id"": 60}"
906,2026-02-24 20:03:11.975619,10,twilio,whatsapp,,1,message_text,,GBP,SM290f2b9a003368d65e521bdce386d4d3,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 317, ""rate_source"": ""default"", ""has_quick_replies"": false}"
907,2026-02-24 20:03:25.643078,10,twilio,whatsapp,,1,message_text,,GBP,SMbb0e9f2aa489b4a279ff7e6152d9f1c0,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 307, ""rate_source"": ""default"", ""has_quick_replies"": false}"
908,2026-02-24 20:03:37.020947,10,twilio,whatsapp,,1,message_text,,GBP,SMfc0570214c98dc395a11598d2fc9b948,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 63, ""rate_source"": ""default"", ""has_quick_replies"": false}"
909,2026-02-24 20:03:37.634296,10,twilio,whatsapp,,1,message_text,,GBP,SM1e9c74b1181feb364abcbb2ba318e67a,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 101, ""rate_source"": ""default"", ""has_quick_replies"": false}"
910,2026-02-24 20:03:52.798244,10,twilio,whatsapp,,1,message_text,,GBP,SMebf667b811b1a770eab01691aa4c43bd,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 257, ""rate_source"": ""default"", ""has_quick_replies"": false}"
911,2026-02-24 20:04:01.760126,10,openai,llm,gpt-5-mini,1509,tokens_in,,GBP,110,,assessment,"{""rate_in"": 0.0, ""rate_out"": 0.0, ""touchpoint"": ""assessment_okr_structured"", ""rate_source"": ""default"", ""prompt_log_id"": 110, ""prompt_variant"": ""assessment_okr_structured""}"
912,2026-02-24 20:04:01.760126,10,openai,llm,gpt-5-mini,290,tokens_out,,GBP,110,,assessment,"{""rate_in"": 0.0, ""rate_out"": 0.0, ""touchpoint"": ""assessment_okr_structured"", ""rate_source"": ""default"", ""prompt_log_id"": 110, ""prompt_variant"": ""assessment_okr_structured""}"
913,2026-02-24 20:04:07.111344,10,twilio,whatsapp,,1,message_text,,GBP,SM272dff74df3496ebabab584500246912,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 270, ""rate_source"": ""default"", ""has_quick_replies"": false}"
914,2026-02-24 20:04:16.747784,10,twilio,whatsapp,,1,message_text,,GBP,SM6beab9c9509603c6b9f0d285223ea136,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 124, ""rate_source"": ""default"", ""has_quick_replies"": false}"
915,2026-02-24 20:04:17.925132,10,twilio,whatsapp,,1,message_text,,GBP,SM35bc62866af44e9940a888057de860df,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 166, ""rate_source"": ""default"", ""has_quick_replies"": false}"
916,2026-02-24 20:04:32.048732,10,twilio,whatsapp,,1,message_text,,GBP,SM7c705f1880b27b58afba2ded9a0d7167,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 104, ""rate_source"": ""default"", ""has_quick_replies"": false}"
917,2026-02-24 20:04:32.69606,10,twilio,whatsapp,,1,message_text,,GBP,SM4c02a08526483fe9fb26b7b779711601,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 178, ""rate_source"": ""default"", ""has_quick_replies"": false}"
918,2026-02-24 20:04:40.947207,10,openai,llm,gpt-5-mini,1219,tokens_in,,GBP,111,,assessment,"{""rate_in"": 0.0, ""rate_out"": 0.0, ""touchpoint"": ""assessment_okr_structured"", ""rate_source"": ""default"", ""prompt_log_id"": 111, ""prompt_variant"": ""assessment_okr_structured""}"
919,2026-02-24 20:04:40.947207,10,openai,llm,gpt-5-mini,269,tokens_out,,GBP,111,,assessment,"{""rate_in"": 0.0, ""rate_out"": 0.0, ""touchpoint"": ""assessment_okr_structured"", ""rate_source"": ""default"", ""prompt_log_id"": 111, ""prompt_variant"": ""assessment_okr_structured""}"
920,2026-02-24 20:04:41.635287,10,twilio,whatsapp,,1,message_text,,GBP,SM986622cd737ebc82f95de443cc2983bc,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 103, ""rate_source"": ""default"", ""has_quick_replies"": false}"
921,2026-02-24 20:04:42.274976,10,twilio,whatsapp,,1,message_text,,GBP,SM4975645e8add1d11ddeb39cc83896101,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 167, ""rate_source"": ""default"", ""has_quick_replies"": false}"
922,2026-02-24 20:05:08.592093,10,twilio,whatsapp,,1,message_text,,GBP,SM9c572827d319e203d7e817db66e3090b,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 102, ""rate_source"": ""default"", ""has_quick_replies"": false}"
923,2026-02-24 20:05:09.232594,10,twilio,whatsapp,,1,message_text,,GBP,SM4254e1c6e84a886098bdbc29fa59c9d1,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 190, ""rate_source"": ""default"", ""has_quick_replies"": false}"
924,2026-02-24 20:05:24.261638,10,twilio,whatsapp,,1,message_text,,GBP,SMff6a240c22910386291da1a5e4a48028,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 101, ""rate_source"": ""default"", ""has_quick_replies"": false}"
925,2026-02-24 20:05:24.877754,10,twilio,whatsapp,,1,message_text,,GBP,SMdadb1baa06644d3c25f48fae9ebec2f1,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 187, ""rate_source"": ""default"", ""has_quick_replies"": false}"
926,2026-02-24 20:05:27.09414,10,openai,llm,gpt-5-mini,867,tokens_in,,GBP,112,,assessment,"{""rate_in"": 0.0, ""rate_out"": 0.0, ""touchpoint"": ""initial_habit_steps_generator"", ""rate_source"": ""default"", ""prompt_log_id"": 112, ""prompt_variant"": ""initial_habit_steps_generator""}"
927,2026-02-24 20:05:27.09414,10,openai,llm,gpt-5-mini,153,tokens_out,,GBP,112,,assessment,"{""rate_in"": 0.0, ""rate_out"": 0.0, ""touchpoint"": ""initial_habit_steps_generator"", ""rate_source"": ""default"", ""prompt_log_id"": 112, ""prompt_variant"": ""initial_habit_steps_generator""}"
928,2026-02-24 20:05:36.999967,10,twilio,whatsapp,,1,message_text,,GBP,SM095416cd684bda9c027f20f5f864fe14,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 100, ""rate_source"": ""default"", ""has_quick_replies"": false}"
929,2026-02-24 20:05:37.654093,10,twilio,whatsapp,,1,message_text,,GBP,SM496fcee01528f1b3cf8e530d16f27b7f,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 182, ""rate_source"": ""default"", ""has_quick_replies"": false}"
930,2026-02-24 20:05:48.337573,10,twilio,whatsapp,,1,message_text,,GBP,SMef335e73379584e7d4b8760bd88f0b0a,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 100, ""rate_source"": ""default"", ""has_quick_replies"": false}"
931,2026-02-24 20:05:48.942849,10,twilio,whatsapp,,1,message_text,,GBP,SMe69fd68a7e180960ec9b232084c1dd30,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 248, ""rate_source"": ""default"", ""has_quick_replies"": false}"
932,2026-02-24 20:05:49.565094,10,twilio,whatsapp,,1,message_text,,GBP,SMc88204f74903e16176e756ccd63b61b0,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 95, ""rate_source"": ""default"", ""has_quick_replies"": false}"
933,2026-02-24 20:05:57.522559,10,openai,llm,gpt-5-mini,1938,tokens_in,,GBP,113,,assessment,"{""rate_in"": 0.0, ""rate_out"": 0.0, ""touchpoint"": ""assessment_scores"", ""rate_source"": ""default"", ""prompt_log_id"": 113, ""prompt_variant"": ""assessment_scores""}"
934,2026-02-24 20:05:57.522559,10,openai,llm,gpt-5-mini,50,tokens_out,,GBP,113,,assessment,"{""rate_in"": 0.0, ""rate_out"": 0.0, ""touchpoint"": ""assessment_scores"", ""rate_source"": ""default"", ""prompt_log_id"": 113, ""prompt_variant"": ""assessment_scores""}"
935,2026-02-24 20:06:15.792789,10,openai,llm,gpt-5-mini,955,tokens_in,,GBP,114,,assessment,"{""rate_in"": 0.0, ""rate_out"": 0.0, ""touchpoint"": ""assessment_okr"", ""rate_source"": ""default"", ""prompt_log_id"": 114, ""prompt_variant"": ""assessment_okr""}"
936,2026-02-24 20:06:15.792789,10,openai,llm,gpt-5-mini,50,tokens_out,,GBP,114,,assessment,"{""rate_in"": 0.0, ""rate_out"": 0.0, ""touchpoint"": ""assessment_okr"", ""rate_source"": ""default"", ""prompt_log_id"": 114, ""prompt_variant"": ""assessment_okr""}"
937,2026-02-24 20:06:19.89065,10,azure,tts,en-GB-LibbyNeural,1337,tts_chars,,GBP,,,assessment,"{""bytes"": 376704, ""voice"": ""en-GB-LibbyNeural"", ""filename"": ""assessment_11_score.mp3""}"
938,2026-02-24 20:06:23.965628,10,azure,tts,en-GB-LibbyNeural,1103,tts_chars,,GBP,,,assessment,"{""bytes"": 293040, ""voice"": ""en-GB-LibbyNeural"", ""filename"": ""assessment_11_okr.mp3""}"
939,2026-02-24 20:06:26.319037,10,twilio,whatsapp,,1,message_text,,GBP,SM522ef2cd314940778c961b6e1fe0a471,,,"{""rate"": 0.0, ""category"": null, ""text_len"": 63, ""rate_source"": ""default"", ""has_quick_replies"": false}"
